tipo_elem;distrito;id;cod_cent;nombre;st_x;st_y;longitud;latitud
URBANOS;0.0;5535;61022;PÂº de la Habana N-S - Mateo Inurria-Comandant Franco;442540.424421719;4480053.10068181;-3.6778055638649647;40.46916900156519
URBANOS;0.0;5536;61023;PÂº de la Habana  N-S - MenÃ©ndez Pidal-Comandate Franco;442508.837384235;4479864.21594101;-3.6781610305662706;40.46746525936458
URBANOS;0.0;5578;61067;Potosi O-E - PÂº de la Habana-Ramiro GirÃ³n;442385.744995105;4478853.33099997;-3.679521147450425;40.45835023025455
URBANOS;0.0;5579;61068;Potosi E-O - Bolivia-VÃ­ctor AndrÃ©s Belaunde;442529.433395473;4478903.90182605;-3.677831131223816;40.45881574486572
URBANOS;0.0;5564;61053;Alfonso XIII E-O - Bonetero-Francisco de Goya;442534.82220664294;4479281.27449112;-3.6778017450064313;40.462215661102924
URBANOS;0.0;5565;61054;Fray Bernardino SahagÃºn E-O - Arenal Maudes-Pl.Madre Molas;442103.38424789;4479492.35854312;-3.6829094718227386;40.46408724823654
URBANOS;0.0;5572;61061;PÂº de la Habana N-S - Veracruz-Romero GirÃ³n;442343.89527623705;4478945.17041507;-3.6800230456761307;40.45917465856897
URBANOS;0.0;5573;61062;PÂº de la Habana S-N - Herreros de Tejada-RamÃ³n de SantillÃ¡n;442312.986355315;4478779.67720238;-3.6803725355306502;40.45768167602355
URBANOS;0.0;5576;61065;Alberto Alcocer O-E - LÃ­gula-Condes de Val;442166.93627033295;4479089.87846035;-3.682123228233064;40.46046595624777
URBANOS;0.0;5577;61066;Potosi E-O - VÃ­ctor AndrÃ©s Belaunde-Herreros de Tejada;442438.080473284;4478878.2452376;-3.6789061862946753;40.45857829580658
URBANOS;0.0;5590;61082;Alfonso XIII S-N - Lirios-Pl.JosÃ© MÂª Soler;443554.36211479397;4479027.207133;-3.665754452789399;40.459996788810706
URBANOS;0.0;5591;61083;Costa Rica E-O - M-30-Pl.JosÃ© MÂª Soler;443619.32161846396;4479205.27489467;-3.6650041477874367;40.46160531789381
URBANOS;0.0;5592;61085;Alfonso XIII E-O - Pl.JosÃ© MÂª Soler-Santa MÂª Magdalena;443408.327476287;4479191.37392471;-3.66749140211958;40.46146574782545
URBANOS;0.0;5602;61096;Uruguay E-O - VÃ­ctor de la Serna-Puerto Rico;443033.43996840797;4478698.40509258;-3.6718686208383806;40.45699923805356
URBANOS;0.0;5603;61097;Uruguay O-E - Pl.RepÃºblica Ecuador-Puerto Rico;442868.64713002206;4478701.52244165;-3.673812355435456;40.457016008012815
URBANOS;0.0;5606;61100;Alberto Alcocer O-E - (TÃºnel)VÃ­ctor AndrÃ©s Belaunde-Bolivia;442420.74272106297;4479084.81882267;-3.6791293998200794;40.46043800272253
URBANOS;0.0;3662;61118;(TACTICO)Torpedero TucumÃ¡n N-S - Trav. Encina-Alfonso XIII;442975.843822141;4479293.38961458;-3.6726013248696727;40.46235518404643
URBANOS;0.0;5649;62033;Rosario Pino E-O - PÂºCastellana-Poeta Joan Maragall;441543.45653549203;4479481.88739245;-3.6895125861673996;40.46395371273455
URBANOS;0.0;5650;62034;Orense S-N - Francisco GervÃ¡s-Rosario Pino;441273.009248829;4479446.92876819;-3.6926991379523835;40.46361971864442
URBANOS;0.0;5655;62040;Rosario Pino E-O - Poeta Joan Maragall-Orense;441404.119380245;4479488.39515094;-3.691156597705719;40.464002522189816
URBANOS;0.0;5656;62041;Francisco GervÃ¡s E-O - Poeta Joan Maragall-Orense;441348.032466971;4479344.15312847;-3.691804783278166;40.462699171819274
URBANOS;0.0;7112;62100;Sor Angela de la Cruz O-E(PM62083+PM62081) - Sor Angela de la Cruz O-E(PM62083+PM62081);441042.262535284;4479257.54652262;-3.695403067909543;40.46189734287999
URBANOS;0.0;3411;97028;Av.Pablo Iglesias S-N  - San Francisco de Sales-Reina Victoria;440120.05810399295;4477721.67809952;-3.706134777855026;40.44799566767457
URBANOS;0.0;3439;97029;Av.Pablo Iglesias N-S  - JuÃ¡n Montalvo - Reina Victoria;439991.058669415;4477917.78252255;-3.7076744254925096;40.449752955438996
URBANOS;0.0;5778;97030;Gral. IbÃ¡Ã±ez Ãbero S-N  - Francisco Sales - Reina Victoria;439862.645943004;4477712.05398074;-3.709169182000483;40.44789038819957
URBANOS;0.0;5779;97031;Estudiantes N-S - JuÃ¡n Montalvo - Reina Victoria;439688.350516075;4477815.56323769;-3.711234239278771;40.448810214910516
URBANOS;0.0;3499;97033;Juan XXIII S-N  - Poeta Angela Figuera -Av.Moncloa;439149.800101322;4477722.77772445;-3.7175758162717063;40.44793511897561
URBANOS;0.0;3500;97034;Juan XXIII - N-S  - Ramiro Maetzu - Av. Moncloa;439269.365509797;4477880.207928;-3.7161810007250136;40.44936205607311
URBANOS;0.0;3432;79007;Acceso A-1 - A-1-Av. Niceto AlcalÃ¡ Zamora;444177.54957322206;4483758.19919393;-3.6588211958586045;40.50265781520801
URBANOS;0.0;3832;57015;C/. AlcalÃ¡ - Jaca-A-2;448406.09998887795;4477895.88553971;-3.608441344402279;40.45012059382997
URBANOS;0.0;6373;59019;Av. Badajoz - Salvador de Madariaga-MartÃ­nez Villergas;444494.969988027;4477132.66284274;-3.6544954320865766;40.44299313193955
URBANOS;0.0;6311;56031;Ctra. Acceso EstaciÃ³n de Hortaleza - M40-Ctra. Acceso EstaciÃ³n de Hortaleza ;444907.547249371;4481450.33128645;-3.6500055851567486;40.48191628843705
URBANOS;0.0;6313;56033;Ctra. Acceso EstaciÃ³n de Hortaleza - Av. San LuÃ­s-Virgen del Carmen;444432.783064249;4480597.99826236;-3.655532033485923;40.47420643903035
URBANOS;0.0;6927;57012;Av. LogroÃ±o  - Pajarones-TimÃ³n;450742.35654096794;4480797.51317277;-3.5811167193138136;40.47640196588293
URBANOS;0.0;9993;57013;Luis de la Mata - Galatea-Av LogroÃ±o;448189.330763076;4478163.69807941;-3.611019395110228;40.452519723021645
URBANOS;0.0;6518;71017;Av. Arcentales - Gta. Arcentales-San Romualdo;447530.48974129104;4476284.25650041;-3.6186336420738034;40.43554728759342
URBANOS;0.0;3519;79009;Av. Francisco Pi y Margall - Niceto AlcalÃ¡ Zamora-PrÃ­ncipe Carlos;444996.126097696;4482202.54692985;-3.6490258254900407;40.4886984699537
URBANOS;0.0;9874;79612;Niceto AlcalÃ¡ Zamora - Vicente Blasco IbÃ¡Ã±ez-AmÃ©rico Castro;444824.92993397295;4483276.91658087;-3.651139306804293;40.49836551328543
URBANOS;0.0;7077;35058;Camilo JosÃ© Cela, 4  S-N - Azcona-Eraso;443521.90485089103;4476564.17281913;-3.665918203456127;40.437806358573695
URBANOS;0.0;3601;02032;Astros E-O - Cruz del Sur-Dr. Esquerdo(De Frente);443358.93076583;4473839.24860262;-3.667596912954941;40.413247725245974
URBANOS;0.0;9981;02067;Alde. Sainz de Baranda O-E - JuÃ¡n EsplandiÃº-T.V.E;443817.75510549603;4474910.25619548;-3.6622839512641416;40.422927044896625
URBANOS;0.0;3581;61079;Puerto Rico N-S - Guatemala-Costa Rica;442938.34594095;4479143.81970126;-3.673030136605715;40.461005215265274
URBANOS;0.0;5588;61080;VÃ­ctor de la Serna S-N - Colombia-Nicaragua;443132.03370409104;4478984.18151001;-3.670731475728161;40.459580398519016
URBANOS;0.0;5589;61081;Alfonso XIII O-E - Ricardo Calvo-Pl.JosÃ© MÂª Soler;443355.19256338396;4479224.17231791;-3.668121008468585;40.461757590514544
URBANOS;0.0;5594;61087;Alfonso XIII E-O - Paraguay-Torpedero TucumÃ¡n;443075.780689065;4479271.13238978;-3.671420647465355;40.46216153338983
URBANOS;0.0;5595;61088;Alfonso XIII O-E - Chile-Puerto Rico;442854.080534482;4479277.86547836;-3.674036033876343;40.46220696997221
URBANOS;0.0;5597;61090;Alfonso XIII O-E - Paraguay-Ricardo Calvo;443241.345233115;4479255.480069901;-3.6694665418570724;40.462031856276774
URBANOS;0.0;5598;61091;VÃ­ctor de la Serna S-N - Uruguay-Colombia;443154.75423682;4478821.92038195;-3.670448983439649;40.458120228879274
URBANOS;0.0;5599;61092;Colombia E-O - Nicaragua-VÃ­ctor de la Serna;443209.72803168;4478901.01353479;-3.6698077251756143;40.4588364958324
URBANOS;0.0;7093;61115;Acceso M-30(TÃºnel)E-O - M-30-Pl.JosÃ© MÂªSoler;443540.04963887704;4479234.31981241;-3.665941676490592;40.46186158551365
URBANOS;0.0;7086;61123;Alberto Alcocer O-E (Giro izqda) - LÃ­gula -Condes del Val;442170.774877746;4479094.90170142;-3.6820784137636173;40.460511474989175
URBANOS;0.0;5648;62032;Francisco GervÃ¡s O-E - Orense-Poeta Joan Maragall;441343.730556559;4479340.17023628;-3.691855153033642;40.462662988561156
URBANOS;0.0;5657;62086;JuliÃ¡n Besteiro - Sor Angela de la Cruz - Pensamiento;441186.169912356;4479164.77268321;-3.6936972095626093;40.46107179577476
URBANOS;0.0;7003;97098;(AFOROS)MÃ©ndez Alvaro S-N - Estrella Naos -Repsol;442149.17617348;4472382.27350753;-3.681722232194577;40.400039318067755
URBANOS;0.0;5812;41001;Av. Ciudad de Barcelona - Seco-M-30;443184.22132868104;4472479.06210216;-3.6695345488328988;40.40098250852072
URBANOS;0.0;5950;45004;Av. InstituciÃ³n Libre EnseÃ±anza - Vital Aza-Ascao;446257.796604138;4476282.57552238;-3.63363813229562;40.43545087720835
URBANOS;0.0;5996;45403;C/. Miguel Fleta - AlbarracÃ­n-InstituciÃ³n Libre EnseÃ±anza;446436.430055189;4476016.30615203;-3.631509665193667;40.43306369325497
URBANOS;0.0;10125;46050;C/ Jose del Hierro - Dr. Vallejo - Mandarina;445437.339352002;4476993.50626114;-3.643372067613854;40.441801909403246
URBANOS;0.0;6112;47412;Av. San Luis  - Eladio LÃ³pez Vilches-Cuevas Almanzora;443871.38649450795;4480743.97642936;-3.662167386761143;40.47548372748691
URBANOS;0.0;6118;52006;Camino Vinateros  - CaÃ±ada-Av. Moratalaz;445404.62507278397;4473363.23829982;-3.6434460696640167;40.40909624254934
URBANOS;0.0;6174;53048;Av. Daroca  - Av. Daroca-Francisco Largo Caballero;445782.843179486;4475185.48859589;-3.6391440840917078;40.42553686716533
URBANOS;0.0;6177;53051;C/. Francisco Largo Caballero - JosÃ© Arcones Gil-Av. Daroca;445980.13620617;4475138.34459032;-3.6368144074628823;40.42512500033591
URBANOS;0.0;6178;53052;C/. NicolÃ¡s SalmerÃ³n  - Villaescusa-Francisco Largo Caballero;446191.93171940796;4475064.535760201;-3.634311550211784;40.42447381199578
URBANOS;0.0;6236;55016;Av. de los Andes - Abelias-Gta. Mar Caribe;447182.394612995;4478516.40725254;-3.6229231909592223;40.45563374823588
URBANOS;0.0;6237;55017;Av. de los Andes - Mitra-Gta. Mar Caribe;447425.373886845;4478660.00656466;-3.6200695805408016;40.45694277800492
URBANOS;0.0;6240;55023;C/. Emigrantes - Tribaldos-Ctra. Canillas;446143.581066261;4479920.10161449;-3.635293219082155;40.468212297808925
URBANOS;0.0;6241;55024;C/. Moscatelar - Estrecho de Torres-Asura;444759.31814353797;4478911.63061289;-3.6515332844026624;40.45903659485829
URBANOS;0.0;6310;56030;Ctra. Acceso EstaciÃ³n de Hortaleza - CapitÃ¡n CortÃ©s-Santa Adela;444805.015442101;4481299.4062682;-3.651202089013591;40.48054987576994
URBANOS;0.0;3811;65028;IncorporaciÃ³n de OÂ´Donnell (M-23) a Fuente Carrantona O-E - M-23- Fuente Carrantona ;446718.412673569;4474164.38624211;-3.628030117039471;40.41639860438973
URBANOS;0.0;6492;69002;Av. Arcentales - Colegio PÃºblico Chile-Ajofrin;447072.81536635704;4475538.61500797;-3.623967387840219;40.42880110674095
URBANOS;0.0;9866;79601;Ingeniero Emilio Herrera - Princesa de Eboli-PrÃ­ncipe Carlos;444662.65350066294;4482588.24609652;-3.652994118738498;40.49215085896021
URBANOS;0.0;3813;73407;TÃCTICO - AV. ARROYOFRESNO, 19 N-S (FUENTELAREINA - CANTALEJO);437206.882194829;4481031.42858631;-3.740813259615159;40.47759603760503
URBANOS;0.0;6559;75001;AV. LLANO CASTELLANO S-N(Mauricio Legendre-MANUEL TOVAR);442243.206006525;4481933.87777097;-3.6814826789178534;40.48609121683991
URBANOS;0.0;6966;76006;AV. MONTECARMELO N-S (MONASTERIO DE SILOS - MONASTERIO SUSO Y YUSO);440951.310146274;4484044.64843842;-3.6969216512492196;40.505014919670245
URBANOS;0.0;3789;76007;AV. MONTECARMELO S-N(TRES OLIVOS-MONASTERIO SUSO Y YUSO);441042.91996584204;4483936.45362858;-3.6958304303330736;40.504046778161424
URBANOS;0.0;6594;78026;SANTO DOMINGO DE LA CALZADA E-O(SAUCEDA-VALCARLOS);443844.53276977205;4484116.52702124;-3.662783012496337;40.50586330775553
URBANOS;0.0;7008;81019;PTE SAN ISIDRO E-O (-PÂº MELANCOLICOS-PÂº ERMITA DEL SANTO);438709.882382438;4473031.49704947;-3.722310900900473;40.40564178132257
URBANOS;0.0;9849;84038;(TACTICO) CORONA N-S(AV. EURO-AV. PESETA);436289.32664403896;4468455.74367289;-3.7503775705823594;40.36423972664558
URBANOS;0.0;4798;85042;ANTONIO LOPEZ N-S(MARCELO MUÃOZ DIAZ-SOCUELLAMOS);441056.77420130203;4470567.12723746;-3.6944263719162502;40.383610913395756
URBANOS;0.0;4783;85043;ANTONIO LOPEZ FRENTE NÂº 268  S-N;441082.36431913206;4470256.3641389;-3.6940961739376643;40.380813200403686
URBANOS;0.0;5158;86037;AV. LAS AGUILAS O-E(BLANCO SOLER-RAFAEL FINAT);435058.082139259;4470868.98507181;-3.7651236925588036;40.38588420853706
URBANOS;0.0;5159;86038;RAFAEL FINAT O-E(FUERTE NAVIDAD-VIDAUBA);435116.91247687896;4470775.28825089;-3.764421089499736;40.38504473403321
URBANOS;0.0;5398;94017;DOMINGO PARRAGA O-E(PSO. FERROVIARIOS-TRAV. LEGANES);439308.041174636;4466186.41201412;-3.7146103048485886;40.34402155148395
URBANOS;0.0;5013;95031;CARAMUEL N-S(DOÃA MENCIA-ANTILLON SENTIDO);438448.681549349;4473827.74922067;-3.7254659692953376;40.41279550160488
URBANOS;0.0;4250;15010;Alcala O-E - Cedaceros-Gran Via;440851.980616886;4474608.62826726;-3.697214459764661;40.4200042925868
URBANOS;0.0;3868;02014;(TACTICO) Lira E-O - Cruz del Sur-Dr. Esquerdo;443285.823254713;4473515.32729824;-3.668429661150645;40.41032468711348
URBANOS;0.0;3899;02055;Av.  Mediterraneo E-O - Abtao-Pl. Mariano Cavia;442767.029581473;4473389.66124112;-3.674532427616176;40.409157111309696
URBANOS;0.0;3900;02056;Cavanilles E-O - Narciso Serra-Pl. Mariano Cavia;442609.347594878;4473338.16860501;-3.676386058616004;40.40868238203334
URBANOS;0.0;3460;04004;Alfonso XIII, 51 N-S - Alhelies-Ramon y Cajal;443521.609607262;4478463.2112634005;-3.666090551441149;40.45491381870996
URBANOS;0.0;3987;06304;(MICRO) Francisco Silvela E-O (Delante G. 3) - ;442542.90786450397;4476896.75479677;-3.6774906143038697;40.440735354343055
URBANOS;0.0;5082;08016;Goya E-O - General PardiÃ±as-Principe de Vergara;442528.679838465;4475353.05186145;-3.677518774393425;40.426827932080606
URBANOS;0.0;10093;10011;Narvaez 68 N-S - Ibiza-Alde.Sainz Baranda;442734.250450801;4474561.38048755;-3.6750242039357666;40.41971032422198
URBANOS;0.0;4110;12001;PÂº Delicias S-N - Murcia-Tortosa;441269.51487594796;4473187.7314892;-3.692161893317147;40.40723372039336
URBANOS;0.0;4147;12041;Ancora E-O - General Lacy-Rafael Riego;441471.44266725;4472910.73975368;-3.6897567851627393;40.4047526571914
URBANOS;0.0;4148;12042;Rafael Riego N-S - Delicias-Ancora;441375.160495124;4473009.12700754;-3.690900451365196;40.405632206082664
URBANOS;0.0;4149;12043;Ancora E-O - Rafael Riego-PÂº Delicias;441356.885561955;4472920.023762001;-3.6911075987029607;40.40482823124766
URBANOS;0.0;4251;15011;Cedaceros S-N - Carrera San Jeronimo-Alcala;440851.08074226;4474532.5964959;-3.69721799527434;40.419319297992786
URBANOS;0.0;4257;15019;Barquillo N-S - Gravina-Augusto Figueroa;441098.622082258;4475093.21654135;-3.694352231114391;40.42438719157623
URBANOS;0.0;4294;16016;Gran Via, 51 N-S - San Bernardo-Silva;440077.074617287;4474969.58149664;-3.7063821170049085;40.4232004833598
URBANOS;0.0;4340;17004;PÂº Moret  O-E - Martin de los Heros-Princesa;438969.758782318;4476428.42733448;-3.719574448766297;40.43626189423058
URBANOS;0.0;4375;17044;Donoso Cortes E-O - Hilarion Eslava-Isaac Peral;439324.85746826296;4476667.35395765;-3.715410797297168;40.438440227529995
URBANOS;0.0;10271;17047;Marques de Urquijo E-O(Giro a P.Rosales) - Ferraz-Pintor Rosales;438972.827442896;4475853.92238654;-3.7194831050117503;40.43108674108056
URBANOS;0.0;4411;19009;Luchana, 15 N-S - Palafox-Gta.  Bilbao;440669.400202085;4475929.78706996;-3.6994897838766168;40.43189290766676
URBANOS;0.0;4412;19010;Francisco de Rojas, 5 N-S - Luchana-Sagasta;440762.783871825;4475838.73495949;-3.698380410552253;40.431079324296384
URBANOS;0.0;9967;22014;(TACTICA) Salida Ministerios - (TACTICA) Salida Ministerios;441178.236270299;4477572.43528979;-3.6936432539199138;40.44672677045906
URBANOS;0.0;3415;35036;(AFOROS)Av.Brasilia N-S - Av.Bonn-Brescia;444035.37029216206;4476739.01715597;-3.6598798513195145;40.43941616043823
URBANOS;0.0;4672;35038;Brescia E-O - Av.Brasilia-Av.Bruselas;443890.12927931704;4476621.07770424;-3.6615818672803746;40.43834391348964
URBANOS;0.0;10031;43035;NarcÃ­s Monturiol N-S - Sangenjo-Av. IlustraciÃ³n;440766.133924606;4482000.69213928;-3.6989159446171866;40.4865890319223
URBANOS;0.0;5493;60047;Orense N-S - General PerÃ³n-Reina Mercedes;441172.370528713;4478368.61562238;-3.6937861772316722;40.453898696508496
URBANOS;0.0;5522;61008;Memorial 11 de Marzo 2004 E-O - Pl.Duque de Pastrana-Av.Pio XII;442759.96674206795;4480104.92940053;-3.6752206423062224;40.469651054546844
URBANOS;0.0;5563;61052;Uruguay E-O - Chile-Pl.RepÃºblica Ecuador;442774.264539981;4478712.214141299;-3.6749264029531243;40.4571058299678
URBANOS;0.0;5566;61055;Gral.LÃ³pez Pozas N-S - Mateo Inurria-JoaquÃ­n Bau;441996.918046326;4479740.22572383;-3.684187847935327;40.46631271720951
URBANOS;0.0;5618;61114;Pte Costa Rica O-E(Salida TÃºnel) - JosÃ© MÂªSoler-Arturo Soria;443618.189440536;4479190.1295185;-3.6650161553706315;40.4614688043417
URBANOS;0.0;3790;62036;Orense S-N - Huesca-San GermÃ¡n;441220.911982794;4478982.22760579;-3.693270557005757;40.45942981079944
URBANOS;0.0;5727;63040;BasÃ­lica E-O - Edgar Neville- Orense;441030.473954825;4478068.64700601;-3.695431664870543;40.45118639435878
URBANOS;0.0;5728;63041;Alonso Cano S-N - Maudes-Raimundo Fdez.Villaverde;440985.27840910206;4477660.43521361;-3.6959266869125833;40.44750583729874
URBANOS;0.0;4266;97046;(TACTICO)San BernabÃ© O-E - (TACTICO)San BernabÃ© O-E;439553.678921337;4473630.62726157;-3.7124243077298114;40.41110071691456
URBANOS;0.0;7002;97096;MÃ©ndez Alvaro E-O - Sabal - Estrella Naos;442246.27687419;4472265.77552389;-3.680567492059955;40.39899658127552
URBANOS;0.0;5800;40020;C/. Sierra del Cadi - Av. Albufera-Arroyo del Olivar;444032.985051409;4471762.43622761;-3.6594700956299686;40.39458420492552
URBANOS;0.0;5813;41002;Av. Albufera - Melquiades Biencinto-M-30;443383.58545972896;4472347.91718006;-3.6671736686004435;40.399814660087785
URBANOS;0.0;3587;41003;Av. Albufera - Sierra de Javalambre-Concordia;443567.356871195;4472219.1786622;-3.6649968142085276;40.398667384309846
URBANOS;0.0;5842;41033;Av. Albufera - Fuengirola-Acceso M-40;446031.03325194103;4470999.48025281;-3.635863457388377;40.38784288072172
URBANOS;0.0;5919;44013;C/. AlcalÃ¡ - Hermanos de Pablo-Vicente Espinel;445586.376831765;4476514.28345763;-3.6415737643776733;40.43749457321461
URBANOS;0.0;3593;44016;C/. AlcalÃ¡ - Vicente Espinel-InstituciÃ³n Libre EnseÃ±anza;445868.173282427;4476689.46073163;-3.638266311671716;40.439091058521484
URBANOS;0.0;3594;44017;C/. AlcalÃ¡  - Arturo Soria-AlbarracÃ­n;446107.93836250796;4476796.8904366;-3.635448528209592;40.44007441884941
URBANOS;0.0;5922;44018;C/. AlcalÃ¡  - General Aranaz-Arturo Soria;446097.87626068;4476800.87695849;-3.6355675031016266;40.4401096794846
URBANOS;0.0;5923;44019;C/. AlcalÃ¡ - Rio Bamba-General Aranaz;446297.24112222;4476871.72545022;-3.633222888973533;40.44076082204865
URBANOS;0.0;5924;44020;C/. AlcalÃ¡  - Miguel Yuste-San Romualdo;447139.115581082;4477155.56681007;-3.6233203123480093;40.44337177476769
URBANOS;0.0;5926;44024;C/. AlcalÃ¡  - Urquiza-Gutierre de Cetina;445308.199902893;4476342.17519792;-3.6448386509368245;40.435925879449044
URBANOS;0.0;5928;44030;Av. Daroca  - Virgen de la AlegrÃ­a-Ricardo Ortega;444255.859412226;4476014.20045132;-3.6572166408801516;40.43290143886995
URBANOS;0.0;5951;45005;Av. InstituciÃ³n Libre EnseÃ±anza - Ascao-Santo Domingo Savio;446361.30926723103;4476112.26609967;-3.6324033801918185;40.43392331462852
URBANOS;0.0;5966;45020;Av. Arcentales - Ajofrin-InstituciÃ³n Libre EnseÃ±anza;446912.85920445295;4475379.90582053;-3.6258397779401523;40.427361167268614
URBANOS;0.0;5971;45025;C/. Francisco Largo Caballero - JosÃ© Arcones Gil-InstituciÃ³n Libre EnseÃ±anza;446690.298830542;4475202.48831858;-3.6284484974671884;40.42574865288784
URBANOS;0.0;5974;45028;C/. NicolÃ¡s SalmerÃ³n - InstituciÃ³n Libre EnseÃ±anza-NicolÃ¡s SalmerÃ³n;447037.337779901;4474514.60899701;-3.6243003211924294;40.41957398350228
URBANOS;0.0;3646;45029;C/. Fuente Carrantona  - ProlongaciÃ³n O`Donnell-Pl. Alsacia;447094.802565875;4474423.80251701;-3.623615436272151;40.418759598466266
URBANOS;0.0;6001;45408;C/. Gandhi - JosÃ© Arcones Gil-InstituciÃ³n Libre EnseÃ±anza;446680.83441489295;4475442.52346122;-3.6285801945307545;40.42791042532034
URBANOS;0.0;10123;46053;C/ Marques de Portugalete - General Aranaz - Arturo Soria;445358.575809934;4477671.26945864;-3.6443590509822132;40.44790239227758
URBANOS;0.0;6119;52007;Camino Vinateros - Av. Moratalaz-CaÃ±ada;445412.05491194205;4473350.65871692;-3.6433574297061773;40.40898340542993
URBANOS;0.0;6190;53412;C/. Luis RuÃ­z - Luis RuÃ­z-Braulio GutiÃ©rrez;446090.932271051;4475780.42562959;-3.6355628097678125;40.43091642480444
URBANOS;0.0;6192;53414;C/. San Marcelo - San Marcelo-Ricardo OrtÃ­z;444269.64681407704;4475569.47838641;-3.6570151074268518;40.42889606785325
URBANOS;0.0;6249;55034;C/. Asura - Carril del Conde-Moscatelar;444593.291884469;4478958.11786117;-3.653495409694038;40.4594443217905
URBANOS;0.0;10149;55078;C/. Silvano 141 - Francisco Mosqueda-Plaza Andres Jauregui;446822.130274725;4479506.72087757;-3.6272548281200523;40.46453205775221
URBANOS;0.0;6928;57020;Av. LogroÃ±o - Doblada-Pajarones;450776.14624530205;4481062.43977457;-3.5807386691615983;40.47879058537923
URBANOS;0.0;6383;59029;C/. MartÃ­nez Villergas - Caribe-Av. Badajoz;444566.28381280706;4477301.0397285;-3.6536692705264127;40.444514716511
URBANOS;0.0;3792;59030;C/. Torrelaguna          - Av. Badajoz-General Kirkpatrick;444737.322229202;4477243.33790355;-3.6516475050732775;40.4440062944685
URBANOS;0.0;6421;65003;C/. Fuente Carrantona - Paular-Av. Doctor GarcÃ­a Tapia;446606.38831817795;4473553.63447088;-3.629299213609744;40.410889398718496
URBANOS;0.0;6448;65037;Av. Miguel HernÃ¡ndez - Av. Miguel HernÃ¡ndez-Av. Pablo Neruda;445890.541858423;4471827.25860449;-3.6375889603339857;40.395290918399425
URBANOS;0.0;6214;67002;C/. Villablanca - Minerva-Gran Via del Este;449484.85048762796;4472990.22955955;-3.595330604292661;40.40599352820577
URBANOS;0.0;9927;67610;Camino Vinateros - M-30-Corregidor Diego Valderrabano;444076.870110993;4473761.34299901;-3.6591286453454503;40.412594455364356
URBANOS;0.0;9945;67612;Camino Vinateros - Arroyo Media Legua-Arroyo Belincoso;444646.20074002;4473737.30958443;-3.6524166480044586;40.41241600593206
URBANOS;0.0;3666;71011;C/. San Romualdo - JuliÃ¡n Camarillo-Albasanz;447413.46068466705;4476748.97709933;-3.6200518383926275;40.43972637383139
URBANOS;0.0;6601;79001;Av. Niceto AlcalÃ¡ Zamora - Sauceda-MarÃ­a de Portugal;444168.645994099;4483812.32163307;-3.6589310411165243;40.50314477382309
URBANOS;0.0;4505;31012;FRANCOS RODRIGUEZ O-E (DR.FEDERICO RUBIO-PABLO IGLESIAS);439683.570327401;4479005.98776284;-3.71140369902269;40.45953368585541
URBANOS;0.0;4506;31013;FRANCOS RODRIGUEZ E-O(POLICIA-COLEGIO PALOMA);439499.941446255;4479086.58542066;-3.713577038140014;40.460246391523675
URBANOS;0.0;10097;31019;PSO. DIRECCION S-N (OFELIA NIETO-CARMEN PORTONES);440166.706679289;4479648.26702325;-3.7057663003324306;40.46535451983012
URBANOS;0.0;4511;31020;ANTONIO MACHADO N-S(MARTIRES MARISTAS-DEHESA DE LA VILLA);439092.993361902;4479340.89513754;-3.718400897422037;40.46250757954537
URBANOS;0.0;3472;31021;ANTONIO MACHADO S-N;439165.27095241897;4479413.38081478;-3.717555391851284;40.463165852561986
URBANOS;0.0;4516;31027;ARQUITECTO SANCHEZ ARCAS S-N(VALLS FERRER-PABLO IGLESIAS);439506.119390009;4478620.37629385;-3.7134597468425485;40.456047048841214
URBANOS;0.0;4329;30037;SEGOVIA, 61 O-E(MAZARREDO-RONDA SEGOVIA);439166.37180778297;4474151.61371479;-3.7170386146415906;40.415765782047316
URBANOS;0.0;4622;33039;JOSI VASCSNCELOS E-O(MANUEL FERRERO-AGUSTMN DE FOXA);442096.54493944;4480373.34107772;-3.683070541273236;40.47202304153002
URBANOS;0.0;3591;33040;AGUSTMN DE FOXA S-N(ENRIQUE LARRETA-JOSI VASCSNCELOS);441971.32710745704;4480334.58093535;-3.684544054715116;40.47166513517815
URBANOS;0.0;3592;33041;AGUSTMN DE FOXA N-S(JOSI VASCSNCELOS-MAURICIO LEGENDRE);441966.269974279;4480340.80023065;-3.6846042769039595;40.47172080789666
URBANOS;0.0;7142;33401;(TACTICO) MONFORTE DE LEMOS E-O GIRO;441085.306247635;4481431.11567414;-3.6950972773617776;40.48148078092855
URBANOS;0.0;10039;34027;CLARA DEL REY N-S (LUIS SALAZAR -RAMOS CARRISN);443482.555065275;4477823.31949564;-3.6664941641664703;40.44914670767257
URBANOS;0.0;4640;34028;RAMOS CARRISN E-O (CORAZSN DE MARIA -CLARA DEL REY);443531.560043545;4477726.56968866;-3.665907696666062;40.448278468117515
URBANOS;0.0;4641;34029;PRADILLO 66 O-E (SATURNINO CALLEJA-GUSTAVO FDEZ. BALBUENA);443389.592121674;4478106.29264247;-3.667615605867643;40.45168954185555
URBANOS;0.0;4642;34030;ALFONSO XIII, 35 N-S(RAMSN Y CAJAL-LUIS LARRAINZA);443500.70241048204;4478315.72379296;-3.666323984368357;40.45358375930528
