tipo_elem;distrito;id;cod_cent;nombre;x;y;longitud;latitud
URB;0.0;3487;53006;Av, Marques de Corbera - Hermanos Machado-Santa Prisca;444938,638100366;4475496,54049924;-3.649122414413868;40.428283552705864
URB;0.0;6138;53007;C/, Francisco Villaespesa  - Salas Barbadillo-Ezequiel Solana;445324,466386415;4475597,78141088;-3.644582837791844;40.42922103583209
URB;0.0;6160;53031;C/, Lago Constanza - Arriaga-Av, Daroca;445235,99731905;4475372,60738003;-3.6456063603402877;40.42718672227327
URB;0.0;6164;53036;C/, Vital Aza - Gutierre de Cetina-Ezequiel Solana;445352,812401632;4475803,23946815;-3.64426634304754;40.43107377979651
URB;0.0;10307;53053;C/, Santa Genoveva - Santa Genoveva-Av, Trece Rosas;445059,893464871;4475300,00428683;-3.6476760283436596;40.4265210616204
URB;0.0;6923;54025;C/, San Cipriano - Efigencia-CaÑos San Pedro;448978,066567844;4472754,81753734;-3.6012839669508763;40.40384187398444
URB;0.0;6213;54026;C/, Calahorra  - Calahorra-Paseo Artilleros;448182,881495623;4473185,36650389;-3.6106896288341077;40.40767143262702
URB;0.0;6260;55048;Av, Machupichu - Machaquito-Av, del Papa Negro;446978,735365963;4478786,84577059;-3.625347571275082;40.45805703957062
URB;0.0;6924;55062;Av, Machupichu - Pl, Manuel Rodrigo-Antonio Larrazabal;446490,535132485;4479082,76714679;-3.631130158435999;40.46069156633814
URB;0.0;10148;55075;C/, Silvano 152 - Jose Alvarez de Toledo-Francisco Mosqueda;446693,814691717;4479291,73324169;-3.6287502178037014;40.46258711110817
URB;0.0;3660;56006;C/, Mar Caspio - Mar de las Antillas-Felipe Herranz;445074,738266896;4480519,82095802;-3.6479525154096413;40.4735448817214
URB;0.0;6290;56007;C/, Santa Susana - Mar Menor-Santa Virgilia;445203,142274102;4480863,6397581;-3.6464675324422275;40.47665065015913
URB;0.0;6414;64031;C/, Suecia - Francfort-San Marino;448434,210219318;4474825,85179108;-3.6078607365985693;40.42246559104331
URB;0.0;6496;65018;Fuente Carrantona N-S - Av, Daroca-M23;446811,139230284;4474090,86061288;-3.626931063115367;40.415742171914225
URB;0.0;6434;65019;Av, Doctor Garcia Tapia - Marroquina-Av, Moratalaz;445527,503916643;4473517,88827055;-3.642011178805875;40.410497471587455
URB;0.0;6460;65053;C/, Laponia - Laponia-Av, Doctor Garcia Tapia;446734,28467573;4472986,7743888;-3.6277444589705183;40.405790963784504
URB;0.0;6461;65057;C/, Fuente Carrantona - Av, Doctor Garcia Tapia-Mario Cabre;446357,836217815;4473074,30373136;-3.6321880833321734;40.406555312077025
URB;0.0;4611;33028;MAURICIO LEGENDRE N-S(VIEJAS-MANUEL CALDEIRO);442017,400416143;4480985,75463298;-3.6840601108819997;40.47753439777136
URB;0.0;4621;33038;AGUSTMN DE FOXA N-S(PADRE PALAU Y QUER-J, VASCSNCELOS);441970,306512113;4480289,51093619;-3.684551970516902;40.47125905429179
URB;0.0;5108;51009;HALCON S-N (VENCEJO - DR, URQUIOLA);436964,245033852;4471041,75159696;-3.742684835367194;40.38758696948869
URB;0.0;6960;73002;ARROYO DEL MONTE S-N (GTA, IRENE GUTIERREZ CABA-GTA, GRACITA MORALES);437971,066697239;4481967,89033868;-3.73188997362299;40.48608941013363
URB;0.0;10083;10041;Narvaez S-N - Doce de Octubre-Alde Sainz Baranda;442614,06237551;4474153,54147187;-3.67640404004214;40.41602801799768
URB;0.0;10085;10042;Alde, Sainz Baranda E-O - Fernan Gonzalez -Narvaez;442715,851546289;4474256,46853879;-3.675213606390707;40.41696225160989
URB;0.0;4115;12008;Pº Delicias S-N - Caceres- General Palanca;441088,37922777;4472233,00860996;-3.6942081389786785;40.39862029050384
URB;0.0;5983;45038;Av, Institucion Libre EnseÑanza - Pl, Alsacia-Pobladura del Valle;447013,557883093;4474503,64634058;-3.6245796989447596;40.41947371133843
URB;0.0;6004;45411;Av, Institucion Libre EnseÑanza - Versalles-Aquitania;447165,878328196;4474215,11530817;-3.6227603489589297;40.416884130949185
URB;0.0;6320;56040;C/, Gregorio Sanchez Herraez - Via de los Poblados-M-40;445963,673368528;4480919,23393854;-3.6375004118622787;40.47720130418056
URB;0.0;6321;56041;C/, Gregorio Sanchez Herraez - Barichara-Santa Virgilia;445860,517502973;4480811,40902615;-3.6387081296478674;40.476223245128786
URB;0.0;6337;57006;Av, LogroÑo  - Bureta-Briones;450305,916601526;4479455,57444732;-3.586160240922575;40.46428698106251
URB;0.0;6338;57007;Av, LogroÑo  - Bureta-San Severo;450339,82972042;4479471,01365056;-3.585761451110717;40.46442809450674
URB;0.0;7077;35058;CAMILO JOSI CELA, 4 S-N(AZCONA-ERASO);443412,48506464;4476356,66889872;-3.667189781657914;40.43592961932138
URB;0.0;7060;35059;MARQUES DE AHUMADA O-E(MARQUIS DE MONTEAGUDO-C, JOSI CELA);443352,093949711;4476442,82939238;-3.6679094523391655;40.436701685532014
URB;0.0;5620;61116;(TACTICO) STA,M* MAGDALENA N-S (JARDIEL ENRIQUE-ALFONSOXIII);443231,986097384;4479058,9077693;-3.66955934308647;40.46026040195179
URB;0.0;5621;61117;(TACTICO) PARAGUAY S-N (COSTA RICA-ALFONSO XIII);443050,595592833;4479032,36393364;-3.6716962613733384;40.460008870911516
URB;0.0;4868;28014;BATALLA GARELLANO ENTRADA CRUCE JUNTO LINEA PARADA;432749,895389022;4478580,03419923;-3.7931309398976105;40.45516439772895
URB;0.0;4869;28015;CTRA, HUMERA N-S(GOLONDRINA-V, ROSALES);433855,931989747;4478478,75044277;-3.7800772237102285;40.454340768330695
URB;0.0;6824;38048;(TACTICO)LATERAL CTRA, TOLEDO S-N(M40-POBLADOS)10 mts,;438912,828817564;4469438,60303387;-3.7195747587211594;40.37329017421872
URB;0.0;3527;39037;(TACTCO) EDUARDO BARREIROS S-N (GIRO IZDA, A CONIFERAS);440722,519600103;4468546,14726381;-3.6981761028030027;40.36538110523695
URB;0.0;4047;09033;Jorge Juan O-E - Fernan Gomez-Maiquez;442926,755995999;4474952,59670046;-3.672790289674175;40.423247829804794
URB;0.0;10082;10040;Menendez Pelayo N-S - Ibiza -Alde,Sainz de Baranda;442423,357424147;4474349,93757257;-3.6786694941983002;40.41778408432733
URB;0.0;3466;13052;Santa Maria Cabeza N-S - Martin Soler-Canarias;440779,398044502;4472666,8755168;-3.697889245419373;40.40250686827946
URB;0.0;6279;55409;Av, Machupichu - Av, Piceas-Av, Papa Negro;447057,285754944;4478688,53230116;-3.6244129786425803;40.45717638561288
URB;0.0;6300;56018;Ctra, Acceso Estacion de Hortaleza - Monovar-Virgen del Carmen;444406,061151014;4480594,50877799;-3.655846949144313;40.474173215858855
URB;0.0;6302;56021;Av, Gran Via de Hortaleza - Av, Gran Via de Hortaleza-Lopez de Hoyos;444422,658021372;4479757,35062582;-3.6555778235866736;40.46663280644408
URB;0.0;6303;56022;Av, Gran Via de Hortaleza - Haro-Lopez de Hoyos;444696,558433027;4479817,54375087;-3.652352401503383;40.46719333408628
URB;0.0;6371;59017;C/, Salvador de Madariaga - Esteban Mora-Verdaguer y Garcia;444274,750835304;4476680,1460005;-3.6570523244142503;40.438901894340226
URB;0.0;6372;59018;C/, Salvador de Madariaga - Verdaguer y Garcia-Av, Badajoz;444286,181294534;4476800,18902032;-3.6569280834691265;40.43998407058133
URB;0.0;6374;59020;Av, Badajoz - Martinez Villergas-Torrelaguna;444526,164768439;4477038,83597431;-3.6541194237673538;40.44214997226762
URB;0.0;3574;50030;SAN VICENTE PAUL S-N;438374,488297591;4470804,15214716;-3.726047696992337;40.38555207506967
URB;0.0;6396;64009;Av, Canillejas a Vicalvaro - M-40-Suecia;448159,073278726;4474584,78485979;-3.6110842421033755;40.420276810962754
URB;0.0;6442;65031;C/, Hacienda de Pavones - Pico Artilleros-Fuente Carrantona;445910,112270244;4472507,01162313;-3.6374161195109935;40.401415827856574
URB;0.0;6443;65032;C/, Hacienda de Pavones - Intercambiador-Fuente Carrantona;446098,095349343;4472424,25754523;-3.635193976403987;40.40068251778385
URB;0.0;4791;85029;EUGENIO CAXES  E-O;440336,580060677;4471463,83429899;-3.7029945625695313;40.391637654803795
URB;0.0;6505;83403;Av, Democracia - A-3-Av, Albufera;447198,273863377;4471241,53005767;-3.6221318458570817;40.390098226484284
URB;0.0;4482;30008;(TACTICO) MOZART E-O(ENTRADA AL CRUCE);438503,673788816;4475144,57734456;-3.7249451822316573;40.42466211588066
URB;0.0;10153;32001;PSO, DIRECCION N-S (ALBERDI - CAPITAN BLANCO ARGIBAY);439999,893880628;4480030,1093442;-3.707769915002241;40.468782272005726
URB;0.0;4543;32002;PSO, DIRECCION S-N (ALBERDI - CAPITAN BLANCO ARGIBAY);439963,970869351;4479897,88019108;-3.708181124928147;40.46758850583821
URB;0.0;4603;33020;PEDRO RICO S-N(AV,MONFORTE DE LEMOS-ARZOBISPO MORCILLO);441518,723091118;4481178,48027172;-3.689960717206044;40.47923557983537
URB;0.0;9903;93029;Camino ganapanes N-S (La baqeza - Chantada);439363,648420779;4480611,98301008;-3.7153302271309525;40.47397780298816
URB;0.0;3789;76007;AV, MONTECARMELO S-N(TRES OLIVOS-MONASTERIO SUSO Y YUSO);440933,551610953;4483729,00556187;-3.6971017933474197;40.50217023461486
URB;0.0;9861;76009;AV, MONTECARMELO S-N (MONASTERIO SUSO Y YUSO - MONASTERIO SILOS);440883,419627816;4483836,86165378;-3.6977034762341052;40.50313826959314
URB;0.0;9833;80301;(MICRO)POBLADOS O-E (GIRO A AV, LAS AGUILAS);435324,866469676;4470822,33972559;-3.7619760582970505;40.3854847614405
URB;0.0;6834;80302;(MICRO)SALIDA INTERCAMBIADOR AUTOBUSES;435429,312010771;4470772,19097249;-3.760740543635373;40.3850411024884
URB;0.0;4787;85032;ANTONIO LOPEZ S-N(SAN ZACARIAS-MATILDE GAYO);440465,263851373;4471279,93693464;-3.7014612417152346;40.38999021991536
URB;0.0;4789;85033;SAN ZACARIAS E-O ENTRADA CRUCE;440542,049639466;4471296,85888859;-3.700558165661772;40.390148145986
URB;0.0;5159;86038;RAFAEL FINAT O-E(FUERTE NAVIDAD-VIDAUBA);435007,528709563;4470567,85499753;-3.765688527332948;40.38316756734472
URB;0.0;9987;87034;(TACTICO) AV, ROSALES S-N (GIRO A AMERICIO);442157,430073195;4467607,90174882;-3.6811916459796112;40.357029612814415
URB;0.0;4179;13036;Sta Maria Cabeza N-S - Jose Antonio Armona-Palosde la lFrontera;440899,733562931;4472835,72805556;-3.696486920456672;40.40403652747251
URB;0.0;4188;13048;Canarias O-E - Sta Maria Cabeza-Batalla del Salado;440842,251483047;4472619,12681665;-3.69714415918163;40.40208119181987
URB;0.0;4361;17029;Marques de Urquijo E-O - Pintor Rosales-Ferraz;438818,608915311;4475620,4129048;-3.7212786614653774;40.42897186165084
URB;0.0;10338;17042;Quintana O-E - Juan Alvarez Mendizabal-Ferraz;439113,277514392;4475477,39341184;-3.7177913202474206;40.42770510103315
URB;0.0;5451;60004;PºCastellana N-S - Fco,Gervas-Sor Angela de la Cruz;441505,361655228;4479131,87687488;-3.68992963521681;40.46079798762643
URB;0.0;5520;61006;Cuesta Sagrado Corazon E-O - M-30 -Comandante Franco;443161,764911565;4479742,79944369;-3.6704487771270307;40.466416413386476
URB;0.0;5532;61018;(AFOROS)Av,Pio XII N-S - Jose Bardasano-Memorial 11 de Marzo 2004;442880,905385786;4479959,76039619;-3.6737810372740975;40.46835163218425
URB;0.0;3518;61026;Jerez E-O - an Telmo-Pº de la Habana;442428,687381516;4479515,55715598;-3.6790747760617646;40.46431883655903
URB;0.0;6276;55406;C/, Angel Cavero - Milan-Silvano;445180,900426811;4478499,3654032;-3.6465256538061768;40.45535061614764
URB;0.0;6277;55407;C/, Sotillo - Sotillo-Av, MadroÑos;445981,355939655;4478654,56442675;-3.63709900256132;40.45680114452597
URB;0.0;3573;50029;(TACTICO) ARGUESO N-S;438380,904404919;4470842,11576112;-3.7259757825631405;40.38589454393525
URB;0.0;5412;29301;(MICRO) AV,COMPLUTENSE O-E(INTERNO GIRO G,12)(P,M,1);438262,66491381;4477745,78054993;-3.7280387970746087;40.44807692752149
URB;0.0;4478;30001;P: DE LA FLORIDA, 42 S-N(MAESTRO SOROZABAL-P:FLORIDA 35);438713,063774917;4474888,95069806;-3.722452351193672;40.422374773303645
URB;0.0;4480;30006;AV, VALLADOLID, 25 S-N(TRAFICO- AV,VALLADOLID, 11);438263,178363211;4475390,36951696;-3.7278038962448923;40.426858501644034
URB;0.0;4326;30032;P: VIRGEN DEL PUERTO, 13 S-N(MANZANARES-SEGOVIA);438815,592808292;4473840,4197485;-3.7211429652346304;40.41293669546855
URB;0.0;5117;30035;SEGOVIA E-O(CUESTA DE LOS CIEGOS-CUESTA LA VEGA);439272,886912377;4473946,40518015;-3.7157636375548213;40.41392495001059
URB;0.0;4516;31027;ARQUITECTO SANCHEZ ARCAS S-N(VALLS FERRER-PABLO IGLESIAS);439396,732693535;4478412,92464488;-3.7147299463301207;40.45417027408969
URB;0.0;5142;31028;ARQUITECTO SANCHEZ ARCAS N-S(VALLS FERRERA-MORERAS);439275,182971241;4478342,46388145;-3.716156608491481;40.45352666424097
URB;0.0;4645;34035;MARCENADO N-S(SAN ERNESTO-PRADILLO);442845,781949782;4477826,69637718;-3.6740032628150265;40.44913359085391
URB;0.0;3526;35009;CARTAGENA N-S(MEJICO-MARQUIS DE AHUMADA);443133,271771878;4476458,03682836;-3.6704906780358657;40.43682374766438
URB;0.0;4770;24040;(TACTICO) VILLAMANIN S-N GIRO HACIA VILLAGARCIA (A-5 - VILLASANDINO);436098,241823881;4473001,185522;-3.75308386736552;40.405172365674225
URB;0.0;10226;24043;VILLAMANIN S-N (A-5 - VILLASANDINO);436131,121429676;4472974,98473526;-3.752693782799096;40.40493886168765
URB;0.0;5146;58013;Cº VIEJO DE LEGANES S-N;437857,113410564;4470201,67497552;-3.732083977317555;40.38008624881062
URB;0.0;4866;36022;(TACTICO) PLEYADES S-N(ANA TERESA-ARAIZ);433533,217382457;4479260,0361476;-3.783964663288856;40.46135303442556
URB;0.0;4857;36023;(TACTICO)COVATILLAS N-S (GIRO);434241,039273881;4478272,67120699;-3.775514471111986;40.45251491028867
URB;0.0;4957;38040;ANTONIA RGUEZ, SACRISTAN O-E(CARABANCHEL BAJO-GUAYABA);436513,425795192;4469454,26173925;-3.747837787950167;40.37325192903593
URB;0.0;3551;50036;(TACTICO) NAVAHONDA O-E;439283,029354031;4471616,07281769;-3.715421811430766;40.39293296316175
URB;0.0;3634;50037;ANTONIO LEYVA S-N (ARLANZA-GUADALETE);439170,97286946;4471038,95553218;-3.7166869470705284;40.38772583346011
URB;0.0;3814;73004;TACTICO - CTRA, EL PARDO S-N(PALACIO DE LA ZARZUELA);436079,429940351;4482234,6812005;-3.7542348169900426;40.48834924222548
URB;0.0;3680;73005;TACTICO - SALIDA PALACIO ZARZUELA A LA CTRA EL PARDO;436063,939025025;4482238,4145686;-3.7544179646119504;40.488381680420794
URB;0.0;3788;75012;NTRA, SEÑORA VALVERDE 150 S-N(AFUERAS A VALVERDE-ANTONIO CABEZON);441899,322319915;4483663,76445943;-3.6856985702555307;40.501650707400564
URB;0.0;6570;75013;CARDENAL HERRERA ORIA E-O(NTRA, SRA, VALVERDE-SANCHONUÑO);441619,3177125;4482504,17686744;-3.688896077603557;40.49118505371753
URB;0.0;10061;78019;ACCESO M-40 O-E(ENTRADA PORTOMARIN);443442,871978771;4484904,24782881;-3.667593733594865;40.512932122712236
URB;0.0;10090;78021;SIERRA DE ATAPUERCA N-S (PORTOMARIN-TIERRA DE MELIDE);443726,684056907;4484375,16095042;-3.6641968350505643;40.508185201463434
URB;0.0;3944;05016;Serrano, 84 N-S - Padilla-Jose Ortega y Gasset;441741,179442749;4475864,05103726;-3.6868486744859754;40.43137648520633
URB;0.0;6026;46019;C/, Emeterio CastaÑos - Mesena-Arturo Soria;443767,120571544;4479281,83720985;-3.6632677694079887;40.46230504334276
URB;0.0;10121;46054;C/ Arturo Soria - Emilio Vargas - Hernandez de Tejada;444850,174726033;4477703,95789655;-3.6503568455758972;40.44816329445796
URB;0.0;10305;53055;Av, Marques de Corbera - Montejurra-Ricardo Ortiz;444512,458203699;4475044,24811234;-3.6541068977806326;40.424180737041375
URB;0.0;6189;53411;Pl, Villaflor - Vital Aza-Ascao;446071,47106526;4475963,80326455;-3.6358077937624276;40.432567134094604
URB;0.0;6199;54007;C/, Calahorra  - Calahorra-Av, Daroca;447998,375337091;4473155,21751154;-3.6128615412843943;40.40738832604076
URB;0.0;6200;54008;Av, Daroca  - Camino Viejo de Vicalvaro-Calahorra;448023,767447141;4473005,53550002;-3.612550075720756;40.406041478632446
URB;0.0;6334;57003;Av, LogroÑo - Manuel Aguilar MuÑoz-Los Brezos;449897,985064029;4479144,56618675;-3.590947150151611;40.4614607324276
URB;0.0;6113;67008;Camino Vinateros  - Manuel Machado-Diego de Valderrabano;444068,85192492;4473543,77440029;-3.6592040184890724;40.410633936245716
URB;0.0;6114;67009;Camino Vinateros  - Arroyo de la Media Legua-Cdor Diego Valderrabanos;444262,140615405;4473550,32233918;-3.656926635361243;40.410705888957295
URB;0.0;9927;67610;Camino Vinateros - M-30-Corregidor Diego Valderrabano;443967,438280631;4473553,82855263;-3.66040008906856;40.410717689264246
URB;0.0;9921;67611;Camino Vinateros - Corregidor Diego Valderrabano-Manuel Machado;444113,171230652;4473555,86458263;-3.6586827661781887;40.41074582819552
URB;0.0;6533;71034;Av, Canillejas a Vicalvaro - Nectar-Alcala;447743,93746744;4477051,28493979;-3.6161802417694777;40.44247057536061
URB;0.0;6557;74012;C/, Deyanira - Aracne-Arrastaria;450160,232844317;4477101,61794083;-3.5876937652492704;40.443072356258206
URB;0.0;5210;82415;C/, Real de Arganda - Sierra Gor-Torcal;447586,732409831;4470058,53383426;-3.6174577958069114;40.379465527558644
URB;0.0;4311;16039;INFANTAS S-N(PL, VAZQUEZ DE MELLA-HORTALEZA);440620,808541773;4474698,21255764;-3.699947600705335;40.42079484630344
URB;0.0;9917;29021;EDUARDO SAAVEDRA S-N(E,INGENIEROS DE CAMINOS-PROF,ARANGUREN);438041,100139773;4477656,21033917;-3.7306426650763833;40.44725356187437
URB;0.0;4629;34011;LSPEZ DE HOYOS, 188 O-E(CLARA DEL REY-PANTOJA);443238,326228927;4477620,58671676;-3.6693559799682562;40.44730375135649
URB;0.0;4630;34012;LSPEZ DE HOYOS, 149 E-O(RAMOS CARRISN-CLARA DEL REY);443293,323877996;4477683,16203971;-3.6687130551218785;40.44787121379858
URB;0.0;4675;35041;PUENTE CALERO E-O(AV,DE LA PAZ-AV,BRASILIA);444070,666071722;4476258,497763;-3.6594214100763933;40.43508976552101
URB;0.0;5437;43026;AV,BETANZOS S-N(LA BAQEZA-AV,MONFORTE  LEMOS);439667,27511256;4480923,40035303;-3.7117782145086604;40.47680527518827
URB;0.0;4693;90008;RONDA DE SEGOVIA N-S(ALGECIRAS-SEGOVIA);439089,803264665;4473720,19062561;-3.7178997458096825;40.411873729254346
URB;0.0;4694;90009;(TACTICO) RONDA DE SEGOVIA S-N(GIRO IZQUIERDA);439070,941579929;4473615,82716981;-3.718112042860156;40.4109321956743
URB;0.0;6965;76005;MONASTERIO SUSO Y YUSO O-E (MONASTERIO DEL PAULAR - AV, MONTECARMELO);440756,10548319;4483739,41364046;-3.6991968371578086;40.50225134326037
URB;0.0;6970;76013;AV, MONTECARMELO N-S  (SANTUARIO DE VALVERDE - MONASTERIO ESCORIAL);440747,922978089;4484054,94412583;-3.699322920582641;40.50509316608142
URB;0.0;5239;84004;AV, PESETA O-E(MORALES-AV, CARABANCHEL ALTO);435866,316539193;4468230,05192954;-3.7553366359710907;40.36217416263377
URB;0.0;5297;84005;(TACTICO)CARPIO Y TORTA O-E(PRADO MERINERO-AV, CARABANCHEL ALTO);435991,992135336;4468473,9403593;-3.753881084941203;40.36438087728335
URB;0.0;3920;04014;Alfonso XIII S-N - Carlos Pereira-Ramon y Caja;443396,400618437;4478077,13335997;-3.6675327180009893;40.45142732457251
URB;0.0;7132;06716;(AFOROS) Velazquez, 24 S-N - Jorge Juan-Goya;441954,508259539;4475053,14160329;-3.684259742013196;40.42408632895651
URB;0.0;5540;61028;Av,Pio XII N-S - Memorial 11 de Marzo 2004 -Comandante Franco;442791,321502328;4479784,01820693;-3.6748218596253275;40.46676230353046
URB;0.0;5541;61029;Av,Pio XII N-S - Comandante Franco-Jerez;442716,378984229;4479584,68563416;-3.6756878125874333;40.46496146234269
URB;0.0;5698;63010;(AFOROS)Bravo Murillo S-N - Hernani-Palencia;440326,958339689;4477777,62325063;-3.7037003362203276;40.44851452265277
URB;0.0;5699;63011;Bravo Murillo S-N - Jaen-Tiziano;440353,886204046;4477995,70067406;-3.703403292129585;40.45048098835342
URB;0.0;5724;63037;Orense N-S - Reina Mercedes-Basilica;441048,926409121;4477988,80979597;-3.6952066572205284;40.45046849497532
URB;0.0;7021;63062;Filipinas 30 E-O - Vallehermoso -Galileo;439885,745239201;4476896,74195055;-3.708819645323489;40.4405473870717
URB;0.0;5767;97010;Av,Memoria S-N - Reyes Catolicos - Av,Complutense;438486,604276908;4476751,36108817;-3.7253018928696258;40.43913541318862
URB;0.0;5777;97027;Av, Reina Victoria O-E  - Gral, IbaÑez Ibero - Pablo Iglesias;439785,134104322;4477599,32488778;-3.7100724853294555;40.446869267368385
URB;0.0;3411;97028;Av,Pablo Iglesias S-N  - San Francisco de Sales-Reina Victoria;440010,662602112;4477514,21634454;-3.707405136820373;40.44611887869805
URB;0.0;4136;97056;Mendez Alvaro O-E(paso inferior M-30 - Titan-Av,Entrevias;442560,604035426;4471544,31956997;-3.6767986392474974;40.39251904606094
URB;0.0;4141;97057;Av,Entrevias E-O - Timoteo Perez Rubio - M-30;442807,603569045;4471402,02561024;-3.6738756986150403;40.391254178084665
URB;0.0;7105;97087;Ferraz N-S  - Cuesta San Vicente - Pl,Marina EspaÑola;439516,922073872;4474810,74345652;-3.71296970527043;40.421729069159696
URB;0.0;7104;97088;Ferraz N-S(Lateral) - Cuesta San Vicente-Pl, Marina EspaÑola;439514,173432174;4474794,37831081;-3.7130005471132876;40.42158144483587
URB;0.0;5782;97403;Dr, Teofilo Hernando N-S - Juan Montalvo - Reina Victoria;439376,58817352;4477517,79165383;-3.714882050000177;40.44610509146872
URB;0.0;5803;40023;C/, Martinez de la Riva - Arroyo del Olivar-Parroco Emilio Franco;443471,998728553;4471603,66268875;-3.6660657906167953;40.393115995116915
URB;0.0;5841;41055;Av, Albufera - M-40-Av, Albufera 300 P,P,;445984,11498267;4470767,2565431;-3.636396526382335;40.385747819574995
URB;0.0;5933;44035;C/, Mateo Garcia  - Mateo Garcia- Alcala;444601,931303564;4475886,07283161;-3.653125579658946;40.431770317844304
URB;0.0;5934;44036;C/, Lago Constanza  - Lago Constanza-Alcala;445043,964590479;4475985,03730332;-3.6479230219194823;40.432691167075376
URB;0.0;6478;66012;Av, Niza - Pº, Ginebra-Av, Guadalajara;448595,134075129;4475117,02243616;-3.6059873960240214;40.425098599078765
URB;0.0;9982;68601;Av, Entrevias - Hernandez Mas-La Mancha;443251,349982678;4470313,81661704;-3.668550608760498;40.38148130484747
URB;0.0;6507;83405;Acceso A3 - A-3 Av, Democracia;447213,936711774;4471257,73152112;-3.6219486526827174;40.390245172673474
URB;0.0;4701;90022;TOLEDO S-N(JUAN ANTONIO VALLEJO- NAJERA BOTAS-SANTA CASILDA);439522,576965163;4472860,85502349;-3.7127176962514565;40.40416398929853
URB;0.0;4708;90034;TOLEDO S-N(DUQUE DE ALBA-COLEGIATA);439944,83319263;4473744,73744699;-3.7078252428834912;40.41215698815551
URB;0.0;4873;36026;ARROYO POZUELO E-O(COVATILLAS-GTA, RIO ZANCARA);434025,761057404;4478273,09713356;-3.7780531322517565;40.4525016875661
URB;0.0;4877;36027;CTRA, HUMERA ARAVACA S-N(VALLE PAS-GTA, RIO ZANCARA);433939,73370872;4478139,59998924;-3.7790537000711004;40.45129227745583
URB;0.0;4875;36029;ARROYO POZUELO O-E(HUMERA-GTA, RIO ZANCARA);433798,039226921;4478268,10241676;-3.7807379645056933;40.452438587528086
URB;0.0;4943;38024;AV, POBLADOS E-O(GUETARIA-CTRA, TOLEDO);439091,040999907;4469502,78070184;-3.7174818010623647;40.37388136167793
URB;0.0;4944;38025;LATERAL CTRA, TOLEDO S-N (M-40-AV, POBLADOS);438904,87489023;4469364,44025111;-3.7196613372173375;40.37262149517982
URB;0.0;5902;42405;TACTICO - Islas Cies 2 O-E;439227,547370989;4481434,13801271;-3.717014488991325;40.48137411557003
URB;0.0;5905;42408;(TACTICO)SANGENJO S-N;440787,067515677;4482152,73790494;-3.698683165045938;40.487960209896556
URB;0.0;5048;49015;GRAL, RICARDOS O-E(PSO, MARCELINO CAMACHO-PL, TOROS);437351,717403693;4470746,86544045;-3.738091011697463;40.38495973050864
URB;0.0;3685;49029;OPORTO S-N(VALLE ORO-GRAL, RICARDOS)(FRENTE-DECHA);437958,792768779;4471109,15446192;-3.730974587215889;40.38826882561905
URB;0.0;10316;73035;FEDERICA MONTSENY N-S(MADRE TERESA CALCUTA-MARIA DE MAEZTU);438280,773171587;4482583,10739997;-3.728295884856725;40.49165455835874
URB;0.0;10327;73037;GLORIA FUERTES E-O(MARIA DE MAEZTU-JUANITA CRUZ);438749,566764422;4483205,18313076;-3.7228246059036154;40.49729313656977
URB;0.0;3813;73407;TACTICO - AV, ARROYOFRESNO, 19 N-S (FUENTELAREINA - CANTALEJO);437097,521685024;4480824,01204293;-3.7420827847177005;40.47571929056602
URB;0.0;5238;84003;AV, CARABANCHEL ALTO S-N(M-40-AV ,PESETA);435982,782434768;4468087,38999426;-3.753950749369964;40.36089794861483
URB;0.0;3556;85041;CNO, PERALES E-O(PETROLEO-ANTONIO LOPEZ);440980,056820953;4470255,72283856;-3.6953012935273315;40.38080018316499
URB;0.0;5328;86026;RAFAEL FINAT ENTRE COLEGIO Y BLAS CABRERA;434516,768850805;4470016,02339107;-3.7714130607664043;40.3781580278714
URB;0.0;3750;86028;BLAS CABRERA ENTRE VALLE INCLAN Y RAFAEL FINAT;434405,206275211;4469991,12863352;-3.7727246277123663;40.3779249923546
URB;0.0;5392;94011;SAN ERASMO S-N(SAN CESARIO-SAN NORBERTO);439986,116875002;4465611,6569825;-3.70657293729657;40.338892871595625
URB;0.0;5015;95034;CARAMUEL S-N(AV, CAPRICHOS-PABLO SARASATE);438071,19029608;4473018,11536282;-3.7298360811777167;40.40547396943618
URB;0.0;3880;02034;Estrella Polar E-O - Puente M-30 -Sirio;443779,629373407;4473583,7577585;-3.6626161104450614;40.41097464474867
URB;0.0;3881;02035;Sirio S-N - M-30 -Estrella Polar;443653,597777112;4473513,21739407;-3.6640951839874956;40.410330656139266
URB;0.0;4186;13044;Batalla del Salado N-S - Palos de la Frontera-Canarias;440944,739698031;4472690,89840057;-3.6959431304298427;40.40273502196975
URB;0.0;3585;13046;Canarias O-E - Batalla del Salado-Delicias;440989,514097722;4472607,27580914;-3.695407766307948;40.40198488150891
URB;0.0;5776;97026;(AFOROS)Av,Reina Victoria O-E  - Guzman el Bueno-Gral, IbaÑez Ibero;439616,817928231;4477544,90417995;-3.7120520033060167;40.446366815101136
URB;0.0;7057;97053;Mendez Alvaro  E-O (inferior M-30) - (Entrevias - Retama);442617,134635233;4471503,25437929;-3.676128892679011;40.392153004225584
URB;0.0;6426;65008;Av, Pablo Neruda - El Bosco-Malgrat de Mar;445611,794510124;4471613,74181884;-3.6408550987586272;40.39334926961024
URB;0.0;6427;65009;Av, Pablo Neruda - Andaluces-San Claudio;445490,372811962;4471408,93827395;-3.6422681936983623;40.39149633405814
